;thickness(m) = 2.2e-07
mode 0 = TE
mode 1 = TM
;wavelength(m), width(m), curvature(1/m), temperature(K), mode number, neff, ng, loss (dB/m), dispersion(s/m^2)
1.53875e-06, 1.5e-06, 133333, 450, 1, 2.08885, 4.29132, 109.935, -0.0120265
1.5475e-06, 1.5e-06, 133333, 450, 1, 2.07642, 4.25946, 110.468, -0.012261
1.55625e-06, 1.5e-06, 133333, 450, 1, 2.06417, 4.227, 111.001, -0.0124847
1.565e-06, 1.5e-06, 133333, 450, 1, 2.0521, 4.19396, 111.535, -0.012697
1.26e-06, 1.5e-06, 133333, 450, 1, 2.56039, 4.93107, 92.9455, -0.0038928
1.285e-06, 1.5e-06, 133333, 450, 1, 2.51365, 4.9003, 94.4692, -0.00433348
1.31e-06, 1.5e-06, 133333, 450, 1, 2.46754, 4.86583, 95.9928, -0.00487921
1.335e-06, 1.5e-06, 133333, 450, 1, 2.42213, 4.82691, 97.5165, -0.00551808
1.36e-06, 1.5e-06, 133333, 450, 1, 2.3775, 4.78289, 99.0402, -0.0062364
1.53e-06, 2e-06, 133333, 450, 1, 2.16969, 4.45422, 101.697, -0.0121716
1.53875e-06, 2e-06, 133333, 450, 1, 2.15672, 4.42197, 102.193, -0.0124197
1.5475e-06, 2e-06, 133333, 450, 1, 2.14393, 4.38907, 102.689, -0.0126568
1.55625e-06, 2e-06, 133333, 450, 1, 2.13133, 4.35557, 103.184, -0.0128821
1.565e-06, 2e-06, 133333, 450, 1, 2.11892, 4.32149, 103.68, -0.0130951
1.26e-06, 2e-06, 133333, 450, 1, 2.64208, 5.08318, 86.4, -0.00400699
1.285e-06, 2e-06, 133333, 450, 1, 2.59396, 5.05149, 87.8164, -0.00446487
1.31e-06, 2e-06, 133333, 450, 1, 2.54648, 5.01595, 89.2328, -0.0050322
1.335e-06, 2e-06, 133333, 450, 1, 2.49973, 4.97579, 90.6492, -0.00569666
1.36e-06, 2e-06, 133333, 450, 1, 2.45377, 4.93033, 92.0656, -0.00644386
1.53e-06, 3.5e-07, 200000, 450, 1, 1.6937, 3.34081, 131.83, -0.0244388
1.53875e-06, 3.5e-07, 200000, 450, 1, 1.68446, 3.27751, 132.472, -0.0238075
1.5475e-06, 3.5e-07, 200000, 450, 1, 1.67558, 3.21596, 133.115, -0.023112
1.55625e-06, 3.5e-07, 200000, 450, 1, 1.66704, 3.1563, 133.757, -0.0223698
1.565e-06, 3.5e-07, 200000, 450, 1, 1.65883, 3.09862, 134.4, -0.0215969
1.26e-06, 3.5e-07, 200000, 450, 1, 2.15447, 4.8909, 112, -0.00763272
1.285e-06, 3.5e-07, 200000, 450, 1, 2.10079, 4.82624, 113.836, -0.00966439
1.31e-06, 3.5e-07, 200000, 450, 1, 2.04852, 4.74537, 115.672, -0.0119515
1.335e-06, 3.5e-07, 200000, 450, 1, 1.99796, 4.64662, 117.508, -0.0144168
1.36e-06, 3.5e-07, 200000, 450, 1, 1.94942, 4.52903, 119.344, -0.0169657
1.53e-06, 4e-07, 200000, 450, 1, 1.74579, 3.61056, 131.031, -0.024265
1.53875e-06, 4e-07, 200000, 450, 1, 1.73531, 3.54707, 131.669, -0.0241175
1.5475e-06, 4e-07, 200000, 450, 1, 1.72519, 3.48412, 132.308, -0.0238628
1.55625e-06, 4e-07, 200000, 450, 1, 1.71542, 3.42196, 132.947, -0.0235091
1.565e-06, 4e-07, 200000, 450, 1, 1.70599, 3.36085, 133.585, -0.0230672
1.26e-06, 4e-07, 200000, 450, 1, 2.22102, 4.89713, 111.321, -0.00546077
1.285e-06, 4e-07, 200000, 450, 1, 2.16837, 4.85055, 113.146, -0.00701175
1.31e-06, 4e-07, 200000, 450, 1, 2.11673, 4.79136, 114.971, -0.00882205
1.335e-06, 4e-07, 200000, 450, 1, 2.06637, 4.71774, 116.796, -0.0108493
1.36e-06, 4e-07, 200000, 450, 1, 2.01752, 4.62831, 118.621, -0.0130324
1.53e-06, 4.5e-07, 200000, 450, 1, 1.79067, 3.80108, 130.232, -0.0226172
1.53875e-06, 4.5e-07, 200000, 450, 1, 1.77934, 3.74147, 130.866, -0.0228144
1.5475e-06, 4.5e-07, 200000, 450, 1, 1.76836, 3.68147, 131.501, -0.0229171
1.55625e-06, 4.5e-07, 200000, 450, 1, 1.75771, 3.62132, 132.136, -0.0229223
1.565e-06, 4.5e-07, 200000, 450, 1, 1.7474, 3.56129, 132.771, -0.0228303
1.26e-06, 4.5e-07, 200000, 450, 1, 2.2713, 4.88894, 110.642, -0.00426631
1.285e-06, 4.5e-07, 200000, 450, 1, 2.2197, 4.8525, 112.456, -0.00549508
1.31e-06, 4.5e-07, 200000, 450, 1, 2.16891, 4.80594, 114.27, -0.00696546
1.335e-06, 4.5e-07, 200000, 450, 1, 2.11912, 4.74752, 116.084, -0.00865327
1.36e-06, 4.5e-07, 200000, 450, 1, 2.07055, 4.67576, 117.898, -0.0105193
1.53e-06, 5e-07, 200000, 450, 1, 1.83098, 3.93449, 129.433, -0.020507
1.53875e-06, 5e-07, 200000, 450, 1, 1.8191, 3.88019, 130.064, -0.0208845
1.5475e-06, 5e-07, 200000, 450, 1, 1.80754, 3.82497, 130.694, -0.0211967
1.55625e-06, 5e-07, 200000, 450, 1, 1.79629, 3.76904, 131.325, -0.0214362
1.565e-06, 5e-07, 200000, 450, 1, 1.78535, 3.71258, 131.956, -0.0215969
1.26e-06, 5e-07, 200000, 450, 1, 2.3116, 4.87253, 109.964, -0.00361116
1.285e-06, 5e-07, 200000, 450, 1, 2.26108, 4.84186, 111.766, -0.00460845
1.31e-06, 5e-07, 200000, 450, 1, 2.21123, 4.80289, 113.569, -0.00582387
1.335e-06, 5e-07, 200000, 450, 1, 2.16222, 4.75403, 115.372, -0.00724233
1.36e-06, 5e-07, 200000, 450, 1, 2.11422, 4.69386, 117.174, -0.00883762
1.53e-06, 5.5e-07, 200000, 450, 1, 1.8644, 4.02366, 128.634, -0.018706
1.53875e-06, 5.5e-07, 200000, 450, 1, 1.85219, 3.97399, 129.261, -0.0191503
1.5475e-06, 5.5e-07, 200000, 450, 1, 1.84027, 3.92322, 129.888, -0.0195527
1.55625e-06, 5.5e-07, 200000, 450, 1, 1.82864, 3.87145, 130.515, -0.0199057
1.565e-06, 5.5e-07, 200000, 450, 1, 1.8173, 3.81883, 131.142, -0.0202019
1.26e-06, 5.5e-07, 200000, 450, 1, 2.3432, 4.85923, 109.285, -0.00326296
1.285e-06, 5.5e-07, 200000, 450, 1, 2.29354, 4.83174, 111.076, -0.00410307
1.31e-06, 5.5e-07, 200000, 450, 1, 2.24448, 4.79721, 112.868, -0.00514217
1.335e-06, 5.5e-07, 200000, 450, 1, 2.19615, 4.75417, 114.66, -0.0063696
1.36e-06, 5.5e-07, 200000, 450, 1, 2.14873, 4.70128, 116.451, -0.00776625
1.53e-06, 6e-07, 200000, 450, 1, 1.89466, 4.08613, 127.835, -0.0171283
1.53875e-06, 6e-07, 200000, 450, 1, 1.88225, 4.04059, 128.458, -0.0175839
1.5475e-06, 6e-07, 200000, 450, 1, 1.87011, 3.99389, 129.081, -0.0180135
1.55625e-06, 6e-07, 200000, 450, 1, 1.85824, 3.94611, 129.704, -0.0184112
1.565e-06, 6e-07, 200000, 450, 1, 1.84664, 3.89733, 130.327, -0.0187708
1.26e-06, 6e-07, 200000, 450, 1, 2.37017, 4.84632, 108.606, -0.00311292
1.285e-06, 6e-07, 200000, 450, 1, 2.32129, 4.8204, 110.386, -0.00383362
1.31e-06, 6e-07, 200000, 450, 1, 2.27297, 4.78838, 112.167, -0.00473588
1.335e-06, 6e-07, 200000, 450, 1, 2.22532, 4.74895, 113.947, -0.00581116
1.36e-06, 6e-07, 200000, 450, 1, 2.1785, 4.70086, 115.728, -0.00704441
1.53e-06, 6.5e-07, 200000, 450, 1, 1.91976, 4.12924, 127.036, -0.0159611
1.53875e-06, 6.5e-07, 200000, 450, 1, 1.90725, 4.08678, 127.655, -0.016407
1.5475e-06, 6.5e-07, 200000, 450, 1, 1.89497, 4.04317, 128.274, -0.0168353
1.55625e-06, 6.5e-07, 200000, 450, 1, 1.88295, 3.99847, 128.893, -0.0172419
1.565e-06, 6.5e-07, 200000, 450, 1, 1.87119, 3.95273, 129.513, -0.0176221
1.26e-06, 6.5e-07, 200000, 450, 1, 2.39229, 4.8393, 107.927, -0.00307729
1.285e-06, 6.5e-07, 200000, 450, 1, 2.34398, 4.81395, 109.697, -0.00371314
1.31e-06, 6.5e-07, 200000, 450, 1, 2.29621, 4.7832, 111.466, -0.00451744
1.335e-06, 6.5e-07, 200000, 450, 1, 2.24909, 4.74581, 113.235, -0.0054827
1.36e-06, 6.5e-07, 200000, 450, 1, 2.20275, 4.70062, 115.004, -0.00659619
1.53e-06, 8.5e-07, 200000, 450, 1, 1.99459, 4.217, 123.84, -0.0134204
1.53875e-06, 8.5e-07, 200000, 450, 1, 1.98198, 4.18131, 124.444, -0.0137884
1.5475e-06, 8.5e-07, 200000, 450, 1, 1.96958, 4.14467, 125.047, -0.0141485
1.55625e-06, 8.5e-07, 200000, 450, 1, 1.95738, 4.10709, 125.651, -0.0144996
1.565e-06, 8.5e-07, 200000, 450, 1, 1.94541, 4.0686, 126.255, -0.0148404
1.26e-06, 8.5e-07, 200000, 450, 1, 2.45844, 4.85011, 105.212, -0.00351336
1.285e-06, 8.5e-07, 200000, 450, 1, 2.41125, 4.82211, 106.937, -0.00397804
1.31e-06, 8.5e-07, 200000, 450, 1, 2.36465, 4.79012, 108.662, -0.00457507
1.335e-06, 8.5e-07, 200000, 450, 1, 2.3187, 4.75319, 110.386, -0.00529745
1.36e-06, 8.5e-07, 200000, 450, 1, 2.2735, 4.71041, 112.111, -0.00613527
1.53e-06, 1e-06, 200000, 450, 1, 2.03488, 4.25855, 121.443, -0.01283
1.53875e-06, 1e-06, 200000, 450, 1, 2.02226, 4.22447, 122.035, -0.0131521
1.5475e-06, 1e-06, 200000, 450, 1, 2.00984, 4.18955, 122.627, -0.0134674
1.55625e-06, 1e-06, 200000, 450, 1, 1.99762, 4.15381, 123.219, -0.0137753
1.565e-06, 1e-06, 200000, 450, 1, 1.9856, 4.11728, 123.811, -0.0140748
1.26e-06, 1e-06, 200000, 450, 1, 2.49798, 4.89454, 103.176, -0.00392952
1.285e-06, 1e-06, 200000, 450, 1, 2.45073, 4.86348, 104.867, -0.00437502
1.31e-06, 1e-06, 200000, 450, 1, 2.40412, 4.82864, 106.559, -0.00493608
1.335e-06, 1e-06, 200000, 450, 1, 2.35822, 4.7892, 108.25, -0.00560435
1.36e-06, 1e-06, 200000, 450, 1, 2.3131, 4.74437, 109.941, -0.00636952
1.53e-06, 1.5e-06, 200000, 450, 1, 2.14076, 4.43471, 113.453, -0.0131005
1.53875e-06, 1.5e-06, 200000, 450, 1, 2.12774, 4.39998, 114.006, -0.0133783
1.5475e-06, 1.5e-06, 200000, 450, 1, 2.11492, 4.36453, 114.559, -0.0136473
1.55625e-06, 1.5e-06, 200000, 450, 1, 2.1023, 4.32838, 115.112, -0.0139071
1.565e-06, 1.5e-06, 200000, 450, 1, 2.08989, 4.29157, 115.665, -0.0141573
1.26e-06, 1.5e-06, 200000, 450, 1, 2.62014, 5.11315, 96.3879, -0.00436121
1.285e-06, 1.5e-06, 200000, 450, 1, 2.57101, 5.07867, 97.968, -0.00485793
1.31e-06, 1.5e-06, 200000, 450, 1, 2.52258, 5.04003, 99.5481, -0.00546756
1.335e-06, 1.5e-06, 200000, 450, 1, 2.47495, 4.99644, 101.128, -0.0061774
1.36e-06, 1.5e-06, 200000, 450, 1, 2.42818, 4.9472, 102.708, -0.00697262
1.53e-06, 2e-06, 200000, 450, 1, 2.24146, 4.63824, 105.464, -0.0135747
1.53875e-06, 2e-06, 200000, 450, 1, 2.22786, 4.60225, 105.978, -0.0138591
1.5475e-06, 2e-06, 200000, 450, 1, 2.21446, 4.56553, 106.492, -0.0141335
1.55625e-06, 2e-06, 200000, 450, 1, 2.20127, 4.5281, 107.006, -0.0143975
1.565e-06, 2e-06, 200000, 450, 1, 2.18829, 4.49, 107.52, -0.0146508
1.26e-06, 2e-06, 200000, 450, 1, 2.51202, 5.18704, 89.6, -0.00506441
1.285e-06, 2e-06, 200000, 450, 1, 2.69047, 5.30555, 91.0689, -0.00502612
1.31e-06, 2e-06, 200000, 450, 1, 2.63997, 5.26556, 92.5377, -0.00565834
1.335e-06, 2e-06, 200000, 450, 1, 2.59028, 5.22044, 94.0066, -0.00639519
1.36e-06, 2e-06, 200000, 450, 1, 2.54149, 5.16946, 95.4754, -0.00722127
1.53e-06, 3.5e-07, 250000, 450, 1, 1.69794, 3.32416, 135.361, -0.0229835
1.53875e-06, 3.5e-07, 250000, 450, 1, 1.68881, 3.26477, 136.02, -0.022287
1.5475e-06, 3.5e-07, 250000, 450, 1, 1.68002, 3.20725, 136.68, -0.0215667
1.55625e-06, 3.5e-07, 250000, 450, 1, 1.67154, 3.15163, 137.34, -0.0208344
1.565e-06, 3.5e-07, 250000, 450, 1, 1.66337, 3.09794, 138, -0.0200996
1.26e-06, 3.5e-07, 250000, 450, 1, 2.15527, 4.89001, 115, -0.00778872
1.285e-06, 3.5e-07, 250000, 450, 1, 2.10164, 4.82403, 116.885, -0.00986488
1.31e-06, 3.5e-07, 250000, 450, 1, 2.04944, 4.74141, 118.77, -0.012221
1.335e-06, 3.5e-07, 250000, 450, 1, 1.999, 4.64027, 120.656, -0.0147958
1.36e-06, 3.5e-07, 250000, 450, 1, 1.95063, 4.51925, 122.541, -0.0175085
1.53e-06, 4e-07, 250000, 450, 1, 1.7497, 3.58063, 134.54, -0.0236806
1.53875e-06, 4e-07, 250000, 450, 1, 1.7394, 3.51897, 135.196, -0.0233202
1.5475e-06, 4e-07, 250000, 450, 1, 1.72946, 3.45835, 135.852, -0.0228781
1.55625e-06, 4e-07, 250000, 450, 1, 1.71985, 3.39899, 136.508, -0.022369
1.565e-06, 4e-07, 250000, 450, 1, 1.71057, 3.34104, 137.164, -0.0218076
1.26e-06, 4e-07, 250000, 450, 1, 2.2221, 4.89849, 114.303, -0.00560451
1.285e-06, 4e-07, 250000, 450, 1, 2.16945, 4.85074, 116.177, -0.00718222
1.31e-06, 4e-07, 250000, 450, 1, 2.11785, 4.79013, 118.051, -0.00903169
1.335e-06, 4e-07, 250000, 450, 1, 2.06754, 4.71474, 119.924, -0.0111184
1.36e-06, 4e-07, 250000, 450, 1, 2.0188, 4.62297, 121.798, -0.0133941
1.53e-06, 4.5e-07, 250000, 450, 1, 1.79429, 3.76933, 133.72, -0.0227964
1.53875e-06, 4.5e-07, 250000, 450, 1, 1.78316, 3.70951, 134.372, -0.022796
1.5475e-06, 4.5e-07, 250000, 450, 1, 1.77238, 3.64982, 135.024, -0.0226921
1.55625e-06, 4.5e-07, 250000, 450, 1, 1.76193, 3.59053, 135.675, -0.0224913
1.565e-06, 4.5e-07, 250000, 450, 1, 1.75181, 3.53189, 136.327, -0.0222028
1.26e-06, 4.5e-07, 250000, 450, 1, 2.2728, 4.8929, 113.606, -0.00442061
1.285e-06, 4.5e-07, 250000, 450, 1, 2.22117, 4.85524, 115.468, -0.00566741
1.31e-06, 4.5e-07, 250000, 450, 1, 2.17037, 4.80729, 117.331, -0.00716388
1.335e-06, 4.5e-07, 250000, 450, 1, 2.12059, 4.74726, 119.193, -0.00888995
1.36e-06, 4.5e-07, 250000, 450, 1, 2.07207, 4.67352, 121.056, -0.0108138
1.53e-06, 5e-07, 250000, 450, 1, 1.83448, 3.90593, 132.9, -0.0211047
1.53875e-06, 5e-07, 250000, 450, 1, 1.82279, 3.85021, 133.547, -0.0213585
1.5475e-06, 5e-07, 250000, 450, 1, 1.81142, 3.79395, 134.195, -0.0215226
1.55625e-06, 5e-07, 250000, 450, 1, 1.80037, 3.73737, 134.843, -0.0215944
1.565e-06, 5e-07, 250000, 450, 1, 1.78964, 3.68073, 135.491, -0.0215741
1.26e-06, 5e-07, 250000, 450, 1, 2.31369, 4.87973, 112.909, -0.00378948
1.285e-06, 5e-07, 250000, 450, 1, 2.26308, 4.84768, 114.76, -0.00479908
1.31e-06, 5e-07, 250000, 450, 1, 2.21317, 4.80721, 116.611, -0.0060327
1.335e-06, 5e-07, 250000, 450, 1, 2.16413, 4.7567, 118.462, -0.0074777
1.36e-06, 5e-07, 250000, 450, 1, 2.11614, 4.69463, 120.313, -0.00911224
1.53e-06, 5.5e-07, 250000, 450, 1, 1.86802, 3.99942, 132.079, -0.019472
1.53875e-06, 5.5e-07, 250000, 450, 1, 1.85597, 3.94783, 132.723, -0.0198538
1.5475e-06, 5.5e-07, 250000, 450, 1, 1.84423, 3.89531, 133.367, -0.0201681
1.55625e-06, 5.5e-07, 250000, 450, 1, 1.83278, 3.84208, 134.011, -0.0204082
1.565e-06, 5.5e-07, 250000, 450, 1, 1.82163, 3.78831, 134.655, -0.0205693
1.26e-06, 5.5e-07, 250000, 450, 1, 2.34605, 4.87044, 112.212, -0.00347644
1.285e-06, 5.5e-07, 250000, 450, 1, 2.29624, 4.84132, 114.052, -0.00432495
1.31e-06, 5.5e-07, 250000, 450, 1, 2.24706, 4.80508, 115.891, -0.00537719
1.335e-06, 5.5e-07, 250000, 450, 1, 2.19866, 4.76021, 117.731, -0.00662416
1.36e-06, 5.5e-07, 250000, 450, 1, 2.15118, 4.70531, 119.57, -0.00804967
1.53e-06, 6e-07, 250000, 450, 1, 1.89857, 4.06663, 131.259, -0.0179518
1.53875e-06, 6e-07, 250000, 450, 1, 1.88631, 4.01896, 131.899, -0.0183882
1.5475e-06, 6e-07, 250000, 450, 1, 1.87432, 3.9702, 132.538, -0.0187769
1.55625e-06, 6e-07, 250000, 450, 1, 1.86261, 3.92049, 133.178, -0.0191109
1.565e-06, 6e-07, 250000, 450, 1, 1.85118, 3.86998, 133.818, -0.0193834
1.26e-06, 6e-07, 250000, 450, 1, 2.37402, 4.86253, 111.515, -0.0033699
1.285e-06, 6e-07, 250000, 450, 1, 2.32491, 4.83466, 113.343, -0.00409621
1.31e-06, 6e-07, 250000, 450, 1, 2.2764, 4.80064, 115.171, -0.0050079
1.335e-06, 6e-07, 250000, 450, 1, 2.22861, 4.75912, 117, -0.00609768
1.36e-06, 6e-07, 250000, 450, 1, 2.18168, 4.70881, 118.828, -0.0073526
1.53e-06, 6.5e-07, 250000, 450, 1, 1.92415, 4.11417, 130.438, -0.0168
1.53875e-06, 6.5e-07, 250000, 450, 1, 1.91176, 4.0695, 131.074, -0.0172509
1.5475e-06, 6.5e-07, 250000, 450, 1, 1.89962, 4.02369, 131.71, -0.0176673
1.55625e-06, 6.5e-07, 250000, 450, 1, 1.88774, 3.97684, 132.346, -0.0180428
1.565e-06, 6.5e-07, 250000, 450, 1, 1.87612, 3.92906, 132.982, -0.0183709
1.26e-06, 6.5e-07, 250000, 450, 1, 2.39735, 4.86141, 110.818, -0.00338295
1.285e-06, 6.5e-07, 250000, 450, 1, 2.34873, 4.83375, 112.635, -0.00402315
1.31e-06, 6.5e-07, 250000, 450, 1, 2.30069, 4.80065, 114.452, -0.00483482
1.335e-06, 6.5e-07, 250000, 450, 1, 2.25335, 4.76084, 116.268, -0.00581149
1.36e-06, 6.5e-07, 250000, 450, 1, 2.20682, 4.71313, 118.085, -0.00694208
1.53e-06, 8.5e-07, 250000, 450, 1, 2.00258, 4.22123, 127.157, -0.0143199
1.53875e-06, 8.5e-07, 250000, 450, 1, 1.99, 4.18313, 127.777, -0.0147178
1.5475e-06, 8.5e-07, 250000, 450, 1, 1.97764, 4.14402, 128.397, -0.0151029
1.55625e-06, 8.5e-07, 250000, 450, 1, 1.9655, 4.10391, 129.017, -0.0154718
1.565e-06, 8.5e-07, 250000, 450, 1, 1.95359, 4.06286, 129.636, -0.0158205
1.26e-06, 8.5e-07, 250000, 450, 1, 2.47079, 4.90296, 108.03, -0.00396591
1.285e-06, 8.5e-07, 250000, 450, 1, 2.42283, 4.87149, 109.801, -0.00445159
1.31e-06, 8.5e-07, 250000, 450, 1, 2.37553, 4.83588, 111.572, -0.00506872
1.335e-06, 8.5e-07, 250000, 450, 1, 2.32895, 4.79517, 113.343, -0.00581074
1.36e-06, 8.5e-07, 250000, 450, 1, 2.2832, 4.74846, 115.114, -0.00666863
1.53e-06, 1e-06, 250000, 450, 1, 2.04737, 4.28081, 124.696, -0.0138371
1.53875e-06, 1e-06, 250000, 450, 1, 2.0347, 4.24404, 125.304, -0.0141908
1.5475e-06, 1e-06, 250000, 450, 1, 2.02224, 4.20636, 125.912, -0.0145352
1.55625e-06, 1e-06, 250000, 450, 1, 2.01, 4.16779, 126.519, -0.0148681
1.565e-06, 1e-06, 250000, 450, 1, 1.99798, 4.12837, 127.127, -0.0151865
1.26e-06, 1e-06, 250000, 450, 1, 2.51797, 4.97163, 105.939, -0.00436098
1.285e-06, 1e-06, 250000, 450, 1, 2.46962, 4.93717, 107.676, -0.0048496
1.31e-06, 1e-06, 250000, 450, 1, 2.42198, 4.89862, 109.413, -0.0054542
1.335e-06, 1e-06, 250000, 450, 1, 2.37512, 4.85513, 111.15, -0.0061656
1.36e-06, 1e-06, 250000, 450, 1, 2.32912, 4.80594, 112.886, -0.0069731
1.53e-06, 1.5e-06, 250000, 450, 1, 2.16538, 4.49611, 116.492, -0.0139165
1.53875e-06, 1.5e-06, 250000, 450, 1, 2.15216, 4.45919, 117.06, -0.014226
1.5475e-06, 1.5e-06, 250000, 450, 1, 2.13914, 4.42148, 117.628, -0.0145273
1.55625e-06, 1.5e-06, 250000, 450, 1, 2.12635, 4.38298, 118.196, -0.0148194
1.565e-06, 1.5e-06, 250000, 450, 1, 2.11377, 4.34373, 118.764, -0.0151011
1.26e-06, 1.5e-06, 250000, 450, 1, 2.6556, 5.21397, 98.9697, -0.00461484
1.285e-06, 1.5e-06, 250000, 450, 1, 2.60519, 5.17748, 100.592, -0.00514184
1.31e-06, 1.5e-06, 250000, 450, 1, 2.55553, 5.13658, 102.215, -0.00578618
1.335e-06, 1.5e-06, 250000, 450, 1, 2.5067, 5.09046, 103.837, -0.00653492
1.36e-06, 1.5e-06, 250000, 450, 1, 2.45879, 5.03838, 105.46, -0.00737296
1.53e-06, 2e-06, 250000, 450, 1, 2.26821, 4.70189, 108.289, -0.0141111
1.53875e-06, 2e-06, 250000, 450, 1, 2.2544, 4.66447, 108.816, -0.0144141
1.5475e-06, 2e-06, 250000, 450, 1, 2.2408, 4.62627, 109.344, -0.0147081
1.55625e-06, 2e-06, 250000, 450, 1, 2.22742, 4.58731, 109.872, -0.0149925
1.565e-06, 2e-06, 250000, 450, 1, 2.21426, 4.54762, 110.4, -0.015267
1.26e-06, 2e-06, 250000, 450, 1, 2.52978, 5.26322, 92, -0.00532145
1.285e-06, 2e-06, 250000, 450, 1, 2.48703, 4.33188, 93.5082, -0.000724865
1.31e-06, 2e-06, 250000, 450, 1, 2.67408, 5.35314, 95.0164, -0.00587999
1.335e-06, 2e-06, 250000, 450, 1, 2.62338, 5.30626, 96.5246, -0.00664337
1.36e-06, 2e-06, 250000, 450, 1, 2.57506, 4.24113, 98.0328, -0.00284637
1.53e-06, 3.5e-07, 333333, 450, 1, 1.70509, 3.32175, 141.246, -0.0209375
1.53875e-06, 3.5e-07, 333333, 450, 1, 1.696, 3.26765, 141.934, -0.0203135
1.5475e-06, 3.5e-07, 333333, 450, 1, 1.68721, 3.21518, 142.623, -0.019686
1.55625e-06, 3.5e-07, 333333, 450, 1, 1.67872, 3.16436, 143.311, -0.0190599
1.565e-06, 3.5e-07, 333333, 450, 1, 1.6705, 3.11518, 144, -0.018439
1.26e-06, 3.5e-07, 333333, 450, 1, 2.15702, 4.88766, 120, -0.00815861
1.285e-06, 3.5e-07, 333333, 450, 1, 2.1035, 4.81847, 121.967, -0.0103606
1.31e-06, 3.5e-07, 333333, 450, 1, 2.05149, 4.73147, 123.934, -0.0129056
1.335e-06, 3.5e-07, 333333, 450, 1, 2.00132, 4.62429, 125.902, -0.0157318
1.36e-06, 3.5e-07, 333333, 450, 1, 1.95337, 4.49529, 127.869, -0.0186905
1.53e-06, 4e-07, 333333, 450, 1, 1.75709, 3.55355, 140.39, -0.0219032
1.53875e-06, 4e-07, 333333, 450, 1, 1.74698, 3.49669, 141.074, -0.0214409
1.5475e-06, 4e-07, 333333, 450, 1, 1.73719, 3.44109, 141.759, -0.0209432
1.55625e-06, 4e-07, 333333, 450, 1, 1.72771, 3.38683, 142.443, -0.0204197
1.565e-06, 4e-07, 333333, 450, 1, 1.71853, 3.33397, 143.127, -0.0198786
1.26e-06, 4e-07, 333333, 450, 1, 2.22445, 4.90111, 119.273, -0.00593157
1.285e-06, 4e-07, 333333, 450, 1, 2.17182, 4.85065, 121.228, -0.00758266
1.31e-06, 4e-07, 333333, 450, 1, 2.12029, 4.78665, 123.183, -0.00954437
1.335e-06, 4e-07, 333333, 450, 1, 2.07014, 4.70683, 125.139, -0.0117967
1.36e-06, 4e-07, 333333, 450, 1, 2.02164, 4.60919, 127.094, -0.0142911
1.53e-06, 4.5e-07, 333333, 450, 1, 1.8017, 3.72913, 139.534, -0.0218009
1.53875e-06, 4.5e-07, 333333, 450, 1, 1.79084, 3.67224, 140.214, -0.0215618
1.5475e-06, 4.5e-07, 333333, 450, 1, 1.7803, 3.61606, 140.894, -0.0212569
1.55625e-06, 4.5e-07, 333333, 450, 1, 1.77008, 3.56076, 141.574, -0.0208971
1.565e-06, 4.5e-07, 333333, 450, 1, 1.76017, 3.50646, 142.255, -0.0204927
1.26e-06, 4.5e-07, 333333, 450, 1, 2.27604, 4.90114, 118.545, -0.00476275
1.285e-06, 4.5e-07, 333333, 450, 1, 2.22434, 4.86075, 120.489, -0.00605835
1.31e-06, 4.5e-07, 333333, 450, 1, 2.17352, 4.80961, 122.432, -0.00762909
1.335e-06, 4.5e-07, 333333, 450, 1, 2.1238, 4.74569, 124.376, -0.00946735
1.36e-06, 4.5e-07, 333333, 450, 1, 2.07541, 4.66706, 126.319, -0.0115521
1.53e-06, 5e-07, 333333, 450, 1, 1.84202, 3.86201, 138.678, -0.0209254
1.53875e-06, 5e-07, 333333, 450, 1, 1.83063, 3.80712, 139.354, -0.0209095
1.5475e-06, 5e-07, 333333, 450, 1, 1.81954, 3.75237, 140.03, -0.0208133
1.55625e-06, 5e-07, 333333, 450, 1, 1.80877, 3.69798, 140.706, -0.0206442
1.565e-06, 5e-07, 333333, 450, 1, 1.7983, 3.64412, 141.382, -0.0204106
1.26e-06, 5e-07, 333333, 450, 1, 2.31818, 4.89483, 117.818, -0.00417628
1.285e-06, 5e-07, 333333, 450, 1, 2.26739, 4.85975, 119.75, -0.00522013
1.31e-06, 5e-07, 333333, 450, 1, 2.21736, 4.81595, 121.681, -0.00650589
1.335e-06, 5e-07, 333333, 450, 1, 2.16827, 4.76161, 123.613, -0.0080301
1.36e-06, 5e-07, 333333, 450, 1, 2.12031, 4.69499, 125.544, -0.00978207
1.53e-06, 5.5e-07, 333333, 450, 1, 1.87598, 3.95732, 137.822, -0.0198596
1.53875e-06, 5.5e-07, 333333, 450, 1, 1.86422, 3.90502, 138.494, -0.0200037
1.5475e-06, 5.5e-07, 333333, 450, 1, 1.85277, 3.85244, 139.165, -0.0200685
1.55625e-06, 5.5e-07, 333333, 450, 1, 1.84161, 3.79979, 139.837, -0.0200567
1.565e-06, 5.5e-07, 333333, 450, 1, 1.83075, 3.74727, 140.509, -0.0199731
1.26e-06, 5.5e-07, 333333, 450, 1, 2.35217, 4.89386, 117.091, -0.00392883
1.285e-06, 5.5e-07, 333333, 450, 1, 2.30205, 4.86126, 119.01, -0.0048033
1.31e-06, 5.5e-07, 333333, 450, 1, 2.25263, 4.82129, 120.93, -0.00589509
